Postcode,Bedrooms,PropertyType,VUDate,VTDate,TENDate,VUDays,VTDays,TotalVacDays,Program,HousingServiceCentre,LocalGovtAuthority,StateElectorate
4034,3,Detached House,Jan-21,Mar-21,Mar-21,53,7,60,Public Housing,CHERMSIDE ,Brisbane,Aspley
4560,1,Apartment,Oct-20,Nov-20,Dec-20,53,28,81,Public Housing,MAROOCHYDORE ,Sunshine Coast,Nicklin
4350,1,Apartment,Dec-20,Feb-21,Mar-21,53,41,94,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4019,3,Townhouse,Dec-20,Feb-21,Feb-21,54,18,72,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4814,1,Cluster House,Jun-20,Aug-20,Aug-20,55,0,55,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4510,1,Apartment,Apr-21,Jun-21,Jun-21,55,3,58,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4077,3,Detached House,Dec-20,Jan-21,Feb-21,55,4,59,Public Housing,INALA ,Brisbane,Inala
4205,3,Detached House,Dec-20,Feb-21,Feb-21,55,7,62,Public Housing,LOGAN ,Logan,Waterford
4510,3,Detached House,Mar-21,Apr-21,May-21,55,8,63,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4508,1,Apartment,Dec-20,Feb-21,Feb-21,55,13,68,Public Housing,MORETON BAY ,Moreton Bay,Bancroft
4117,4,Detached House,Dec-20,Feb-21,Feb-21,56,2,58,Public Housing,LOGAN ,Logan,Woodridge
4870,1,Apartment,Jul-20,Sep-20,Sep-20,56,19,75,Public Housing,CAIRNS ,Cairns,Cairns
4560,2,Townhouse,Dec-20,Feb-21,Mar-21,56,40,96,Public Housing,MAROOCHYDORE ,Sunshine Coast,Nicklin
4034,1,Apartment,Nov-20,Jan-21,Jan-21,57,9,66,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4703,1,Apartment,Apr-21,Jun-21,Jun-21,57,12,69,Public Housing,ROCKHAMPTON ,Livingstone,Keppel
4019,3,Detached House,Dec-20,Feb-21,Mar-21,57,42,99,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4385,2,Detached House,Jun-20,Aug-20,Nov-20,57,77,134,Public Housing,TOOWOOMBA AND SOUTH WEST ,Goondiwindi,Southern Downs
4570,1,Apartment,Feb-21,Apr-21,Apr-21,58,10,68,Public Housing,MAROOCHYDORE ,Gympie,Gympie
4814,3,Detached House,Apr-20,Jun-20,Jul-20,58,37,95,Public Housing,TOWNSVILLE ,Townsville,Townsville
4551,1,Apartment,May-20,Jul-20,Sep-20,59,42,101,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4812,2,Townhouse,Nov-20,Jan-21,Feb-21,60,14,74,Public Housing,TOWNSVILLE ,Townsville,Townsville
4114,3,Detached House,Dec-20,Feb-21,Feb-21,61,0,61,Public Housing,LOGAN ,Logan,Woodridge
4020,1,Apartment,Mar-21,May-21,May-21,61,2,63,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4102,1,Apartment,Mar-21,May-21,Jun-21,62,13,75,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4810,1,Apartment,May-20,Jul-20,Aug-20,62,23,85,Public Housing,TOWNSVILLE ,Townsville,Townsville
4610,3,Detached House,Jul-20,Oct-20,Oct-20,63,0,63,Public Housing,MARYBOROUGH ,South Burnett,Nanango
4570,2,Cluster House,Mar-21,May-21,May-21,63,3,66,Public Housing,MAROOCHYDORE ,Gympie,Gympie
4077,3,Detached House,Jan-21,Mar-21,Mar-21,66,4,70,Public Housing,INALA ,Brisbane,Inala
4570,3,Detached House,Feb-21,Apr-21,Apr-21,67,3,70,Public Housing,MAROOCHYDORE ,Gympie,Gympie
4812,1,Apartment,Feb-21,Apr-21,Apr-21,67,10,77,Public Housing,TOWNSVILLE ,Townsville,Townsville
4020,1,Apartment,Nov-20,Jan-21,Feb-21,67,14,81,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4114,2,Apartment,Nov-20,Jan-21,Feb-21,68,9,77,Public Housing,LOGAN ,Logan,Woodridge
4020,1,Apartment,Mar-21,May-21,Jun-21,69,37,106,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4022,4,Detached House,Dec-20,Feb-21,Mar-21,70,4,74,Public Housing,MORETON BAY ,Moreton Bay,Murrumba
4350,1,Apartment,May-20,Aug-20,Oct-20,70,77,147,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4031,2,Townhouse,Mar-21,May-21,Jun-21,72,21,93,Public Housing,CHERMSIDE ,Brisbane,Stafford
4502,1,Apartment,Nov-20,Jan-21,Jan-21,74,5,79,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4508,3,Detached House,Dec-20,Mar-21,Mar-21,75,9,84,Public Housing,MORETON BAY ,Moreton Bay,Bancroft
4502,1,Apartment,Nov-20,Jan-21,Jan-21,77,2,79,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4051,1,Apartment,Jan-21,Apr-21,Apr-21,78,2,80,Public Housing,FORTITUDE VALLEY ,Brisbane,Ferny Grove
4101,1,Apartment,Aug-20,Oct-20,Nov-20,82,12,94,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4300,4,Detached House,Mar-20,Jun-20,Jul-20,92,27,119,Public Housing,IPSWICH ,Ipswich,Bundamba
4007,1,Apartment,Jul-20,Oct-20,Oct-20,97,1,98,Public Housing,FORTITUDE VALLEY ,Brisbane,Clayfield
4558,2,Apartment,Jul-20,Dec-20,Dec-20,140,0,140,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4817,5,Detached House,Jan-20,Jun-20,Jul-20,146,18,164,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4018,1,Room,Nov-19,Jul-20,Jul-20,223,4,227,Public Housing,CHERMSIDE ,Brisbane,Sandgate
4207,3,Detached House,Jul-20,Mar-21,Mar-21,252,0,252,Public Housing,LOGAN ,Logan,Macalister
4740,3,Detached House,Sep-20,Sep-20,Sep-20,0,1,1,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4880,3,Detached House,Sep-20,Sep-20,Oct-20,0,7,7,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Mareeba,Cook
4127,3,Detached House,Aug-20,Aug-20,Aug-20,1,5,6,Aboriginal and Torres Strait Islander Housing,LOGAN ,Logan,Waterford
4825,3,Detached House,Jun-20,Jun-20,Jul-20,1,29,30,Aboriginal and Torres Strait Islander Housing,MOUNT ISA ,Mount Isa,Traeger
4875,3,Detached House,Sep-20,Sep-20,Sep-20,1,0,1,Aboriginal and Torres Strait Islander Housing,THURSDAY ISLAND ,Torres,Cook
4880,3,Detached House,Mar-21,Mar-21,Mar-21,1,0,1,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Mareeba,Cook
4304,3,Detached House,Apr-21,Apr-21,Apr-21,1,0,1,Aboriginal and Torres Strait Islander Housing,IPSWICH ,Ipswich,Bundamba
4880,4,Detached House,Oct-20,Oct-20,Oct-20,1,0,1,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Mareeba,Cook
4890,3,Detached House,Nov-20,Nov-20,Nov-20,1,0,1,Aboriginal and Torres Strait Islander Housing,MOUNT ISA ,Carpentaria,Traeger
4888,3,Detached House,Dec-20,Dec-20,Dec-20,1,0,1,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Tablelands,Hill
4875,3,Townhouse,Jul-20,Jul-20,Jul-20,1,0,1,Aboriginal and Torres Strait Islander Housing,THURSDAY ISLAND ,Torres,Cook
4875,2,Townhouse,Jan-21,Jan-21,Jan-21,1,0,1,Aboriginal and Torres Strait Islander Housing,THURSDAY ISLAND ,Torres,Cook
4882,3,Detached House,Jun-21,Jun-21,Jun-21,1,0,1,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Tablelands,Hill
4817,3,Detached House,Aug-20,Aug-20,Aug-20,1,0,1,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Townsville,Thuringowa
4875,3,Detached House,Feb-21,Feb-21,Feb-21,1,0,1,Aboriginal and Torres Strait Islander Housing,THURSDAY ISLAND ,Torres,Cook
4875,5,Cluster House,Jul-20,Jul-20,Jul-20,1,0,1,Aboriginal and Torres Strait Islander Housing,THURSDAY ISLAND ,Torres,Cook
4740,3,Detached House,Sep-20,Sep-20,Sep-20,1,0,1,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4680,4,Detached House,Feb-21,Feb-21,Feb-21,1,0,1,Aboriginal and Torres Strait Islander Housing,GLADSTONE ,Gladstone,Gladstone
4869,4,Detached House,Jun-21,Jun-21,Jun-21,1,0,1,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Mulgrave
4892,3,Detached House,Oct-20,Oct-20,Oct-20,1,0,1,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4110,3,Detached House,Dec-20,Dec-20,Dec-20,1,1,2,Aboriginal and Torres Strait Islander Housing,INALA ,Brisbane,Algester
4892,3,Detached House,Sep-20,Sep-20,Sep-20,1,1,2,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4712,3,Detached House,Aug-20,Aug-20,Aug-20,1,1,2,Aboriginal and Torres Strait Islander Housing,EMERALD ,Central Highlands,Gregory
4825,3,Detached House,Jul-20,Jul-20,Jul-20,1,1,2,Aboriginal and Torres Strait Islander Housing,MOUNT ISA ,Mount Isa,Traeger
0000,3,Duplex,Sep-20,Sep-20,Sep-20,1,1,2,Aboriginal and Torres Strait Islander Housing,THURSDAY ISLAND ,Torres,Cook
4510,4,Detached House,Sep-20,Sep-20,Sep-20,1,1,2,Aboriginal and Torres Strait Islander Housing,MORETON BAY ,Moreton Bay,Pumicestone
4701,4,Detached House,Feb-21,Feb-21,Feb-21,1,1,2,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4880,3,Detached House,Mar-21,Mar-21,Mar-21,1,1,2,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Mareeba,Cook
4870,2,Cluster House,Oct-20,Oct-20,Oct-20,1,2,3,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Cairns
4869,3,Detached House,Jul-20,Jul-20,Jul-20,1,2,3,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Mulgrave
4305,2,Dual Occupancy,Dec-20,Dec-20,Dec-20,1,2,3,Aboriginal and Torres Strait Islander Housing,IPSWICH ,Ipswich,Ipswich
4305,3,Detached House,Nov-20,Nov-20,Nov-20,1,2,3,Aboriginal and Torres Strait Islander Housing,IPSWICH ,Ipswich,Ipswich West
4878,3,Detached House,Sep-20,Sep-20,Sep-20,1,2,3,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Barron River
4701,3,Detached House,Nov-20,Nov-20,Nov-20,1,2,3,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4892,3,Detached House,Feb-21,Feb-21,Feb-21,1,3,4,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4869,5,Detached House,Jul-20,Jul-20,Aug-20,1,3,4,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Mulgrave
4702,3,Detached House,Feb-21,Feb-21,Feb-21,1,3,4,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4860,3,Detached House,Jun-21,Jun-21,Jun-21,1,3,4,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cassowary Coast,Hill
4740,3,Detached House,Mar-21,Mar-21,Mar-21,1,3,4,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4860,3,Detached House,May-21,May-21,May-21,1,4,5,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cassowary Coast,Hill
4701,3,Detached House,Jul-20,Jul-20,Jul-20,1,4,5,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4700,2,Apartment,Mar-21,Mar-21,Mar-21,1,4,5,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4892,3,Detached House,Feb-21,Feb-21,Feb-21,1,4,5,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4892,1,Cluster House,Mar-21,Mar-21,Mar-21,1,4,5,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4807,4,Detached House,Dec-20,Dec-20,Dec-20,1,5,6,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Burdekin,Burdekin
4701,3,Detached House,Nov-20,Nov-20,Nov-20,1,5,6,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4740,3,Detached House,Jul-20,Jul-20,Jul-20,1,6,7,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4873,3,Duplex,Oct-20,Oct-20,Nov-20,1,6,7,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Douglas,Cook
4127,3,Detached House,Apr-21,Apr-21,Apr-21,1,6,7,Aboriginal and Torres Strait Islander Housing,LOGAN ,Logan,Waterford
4892,4,Detached House,Apr-21,Apr-21,Apr-21,1,6,7,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4701,3,Detached House,Feb-21,Feb-21,Feb-21,1,8,9,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Keppel
4701,3,Detached House,Jun-20,Jun-20,Jul-20,1,9,10,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Keppel
4810,3,Duplex,Jan-21,Jan-21,Feb-21,1,10,11,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Townsville,Townsville
4304,3,Detached House,Feb-21,Feb-21,Feb-21,1,12,13,Aboriginal and Torres Strait Islander Housing,IPSWICH ,Ipswich,Ipswich
4892,3,Detached House,Dec-20,Dec-20,Dec-20,1,12,13,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4892,3,Detached House,Jun-21,Jun-21,Jun-21,1,13,14,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4850,4,Detached House,Jun-20,Jul-20,Jul-20,1,13,14,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Hinchinbrook,Hinchinbrook
4481,2,Detached House,Jun-20,Jun-20,Jul-20,1,14,15,Aboriginal and Torres Strait Islander Housing,EMERALD ,Barcoo,Gregory
4300,3,Detached House,Sep-20,Sep-20,Sep-20,1,15,16,Aboriginal and Torres Strait Islander Housing,IPSWICH ,Ipswich,Bundamba
4890,3,Detached House,Jul-20,Jul-20,Aug-20,1,17,18,Aboriginal and Torres Strait Islander Housing,MOUNT ISA ,Carpentaria,Traeger
4114,3,Detached House,Jun-20,Jun-20,Jul-20,1,19,20,Aboriginal and Torres Strait Islander Housing,LOGAN ,Logan,Woodridge
4869,2,Duplex,Dec-20,Dec-20,Jan-21,1,24,25,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Mulgrave
4401,4,Detached House,Sep-20,Sep-20,Oct-20,1,28,29,Aboriginal and Torres Strait Islander Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Condamine
4305,1,Apartment,Oct-20,Oct-20,Nov-20,1,34,35,Aboriginal and Torres Strait Islander Housing,IPSWICH ,Ipswich,Ipswich
4019,3,Detached House,Dec-20,Dec-20,Jan-21,1,55,56,Aboriginal and Torres Strait Islander Housing,MORETON BAY ,Moreton Bay,Redcliffe
4869,3,Detached House,Jan-21,Jan-21,Mar-21,1,83,84,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Mulgrave
4470,3,Detached House,Oct-20,Oct-20,Jan-21,1,94,95,Aboriginal and Torres Strait Islander Housing,TOOWOOMBA AND SOUTH WEST ,Murweh,Warrego
4814,3,Detached House,Jun-20,Jun-20,Nov-20,1,147,148,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Townsville,Townsville
4470,4,Detached House,May-20,May-20,Jan-21,1,227,228,Aboriginal and Torres Strait Islander Housing,TOOWOOMBA AND SOUTH WEST ,Murweh,Warrego
4670,2,Duplex,Aug-20,Sep-20,Sep-20,3,19,22,Aboriginal and Torres Strait Islander Housing,BUNDABERG ,Bundaberg,Bundaberg
4814,2,Duplex,Aug-20,Aug-20,Sep-20,4,10,14,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Townsville,Townsville
4890,3,Detached House,Feb-21,Mar-21,Mar-21,6,7,13,Aboriginal and Torres Strait Islander Housing,MOUNT ISA ,Carpentaria,Traeger
4702,3,Detached House,Jul-20,Aug-20,Aug-20,7,5,12,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4814,3,Detached House,Jul-20,Aug-20,Aug-20,7,10,17,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Townsville,Mundingburra
4740,3,Detached House,Nov-20,Nov-20,Nov-20,8,1,9,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4815,4,Detached House,Jul-20,Jul-20,Jul-20,8,1,9,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Townsville,Thuringowa
4350,4,Detached House,Sep-20,Sep-20,Oct-20,8,48,56,Aboriginal and Torres Strait Islander Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba South
4350,2,Duplex,Dec-20,Dec-20,Mar-21,8,81,89,Aboriginal and Torres Strait Islander Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4127,3,Detached House,Aug-20,Aug-20,Aug-20,9,0,9,Aboriginal and Torres Strait Islander Housing,LOGAN ,Logan,Waterford
4740,2,Duplex,Sep-20,Oct-20,Oct-20,9,4,13,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mirani
4740,3,Detached House,Jan-21,Jan-21,Jan-21,9,7,16,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Whitsunday
4869,3,Detached House,Jul-20,Jul-20,Aug-20,9,12,21,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Mulgrave
4701,3,Detached House,Nov-20,Nov-20,Dec-20,9,13,22,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4490,3,Cluster House,Feb-21,Feb-21,Mar-21,9,17,26,Aboriginal and Torres Strait Islander Housing,TOOWOOMBA AND SOUTH WEST ,Paroo,Warrego
4815,2,Duplex,Feb-21,Mar-21,Mar-21,9,21,30,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Townsville,Thuringowa
4507,1,Duplex,Feb-21,Feb-21,Mar-21,9,28,37,Aboriginal and Torres Strait Islander Housing,MORETON BAY ,Moreton Bay,Pumicestone
4740,3,Detached House,Jun-21,Jun-21,Jun-21,10,0,10,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4740,3,Detached House,Mar-21,Mar-21,Mar-21,10,1,11,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4740,3,Detached House,Jan-21,Feb-21,Feb-21,10,4,14,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4740,2,Dual Occupancy,Jul-20,Jul-20,Aug-20,10,4,14,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4815,4,Detached House,Mar-21,Mar-21,Mar-21,10,5,15,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Townsville,Thuringowa
4815,4,Detached House,Jul-20,Aug-20,Aug-20,10,15,25,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Townsville,Thuringowa
4854,3,Detached House,Jan-20,Feb-20,Jul-20,10,172,182,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cassowary Coast,Hill
4869,2,Dual Occupancy,Jan-20,Jan-20,Aug-20,10,199,209,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Mulgrave
4740,2,Dual Occupancy,May-21,Jun-21,Jun-21,11,2,13,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4680,3,Detached House,Jul-20,Jul-20,Aug-20,11,8,19,Aboriginal and Torres Strait Islander Housing,GLADSTONE ,Gladstone,Gladstone
4881,2,Duplex,Mar-21,Mar-21,Apr-21,11,13,24,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Mareeba,Barron River
4350,4,Detached House,May-20,Jun-20,Jul-20,11,31,42,Aboriginal and Torres Strait Islander Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba South
4740,3,Detached House,Apr-21,May-21,May-21,12,1,13,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4740,2,Duplex,Sep-20,Sep-20,Sep-20,12,1,13,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4878,4,Detached House,Aug-20,Aug-20,Aug-20,12,1,13,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Barron River
4881,3,Cluster House,Oct-20,Oct-20,Oct-20,12,2,14,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Mareeba,Barron River
4700,2,Dual Occupancy,Feb-21,Mar-21,Mar-21,12,2,14,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4815,3,Detached House,Jan-21,Jan-21,Feb-21,12,15,27,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Townsville,Thuringowa
4817,3,Detached House,Jul-20,Jul-20,Aug-20,12,16,28,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Townsville,Thuringowa
4881,2,Apartment,Jul-20,Aug-20,Aug-20,12,17,29,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Mareeba,Barron River
4737,3,Detached House,Nov-20,Nov-20,Nov-20,13,1,14,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mirani
4740,2,Duplex,Jul-20,Aug-20,Aug-20,13,1,14,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4825,3,Detached House,Nov-20,Nov-20,Dec-20,13,5,18,Aboriginal and Torres Strait Islander Housing,MOUNT ISA ,Mount Isa,Traeger
4805,3,Detached House,Feb-21,Mar-21,Mar-21,13,15,28,Aboriginal and Torres Strait Islander Housing,MACKAY ,Whitsunday,Burdekin
4868,3,Detached House,Sep-20,Sep-20,Oct-20,13,15,28,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Mulgrave
4101,2,Apartment,Jul-20,Jul-20,Aug-20,13,19,32,Aboriginal and Torres Strait Islander Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4490,4,Detached House,Jan-21,Feb-21,Mar-21,13,38,51,Aboriginal and Torres Strait Islander Housing,TOOWOOMBA AND SOUTH WEST ,Paroo,Warrego
4870,3,Detached House,Sep-20,Sep-20,Sep-20,14,0,14,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Cairns
4740,3,Detached House,Jun-21,Jun-21,Jun-21,14,3,17,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4825,4,Detached House,Jul-20,Jul-20,Jul-20,14,5,19,Aboriginal and Torres Strait Islander Housing,MOUNT ISA ,Mount Isa,Traeger
4868,2,Duplex,Jun-20,Jul-20,Jul-20,14,5,19,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Mulgrave
4740,3,Detached House,May-21,May-21,May-21,14,6,20,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4700,2,Detached House,Jan-21,Feb-21,Feb-21,14,6,20,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4878,3,Detached House,Aug-20,Sep-20,Sep-20,14,7,21,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Barron River
4034,2,Apartment,Oct-20,Oct-20,Oct-20,14,8,22,Aboriginal and Torres Strait Islander Housing,CHERMSIDE ,Brisbane,Nudgee
4807,3,Detached House,Apr-21,Apr-21,May-21,14,11,25,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Burdekin,Burdekin
4869,4,Detached House,Feb-21,Feb-21,Mar-21,14,19,33,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Mulgrave
4750,3,Detached House,Feb-21,Feb-21,Feb-21,15,1,16,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Whitsunday
0000,2,Duplex,Sep-20,Sep-20,Sep-20,15,1,16,Aboriginal and Torres Strait Islander Housing,IPSWICH ,Ipswich,Ipswich
4301,3,Detached House,May-21,Jun-21,Jun-21,15,1,16,Aboriginal and Torres Strait Islander Housing,IPSWICH ,Ipswich,Bundamba
4873,2,Apartment,May-21,May-21,May-21,15,2,17,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Douglas,Cook
4702,4,Detached House,Sep-20,Sep-20,Sep-20,15,3,18,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4800,3,Detached House,Oct-20,Oct-20,Nov-20,15,4,19,Aboriginal and Torres Strait Islander Housing,MACKAY ,Whitsunday,Whitsunday
4861,3,Detached House,Sep-20,Oct-20,Oct-20,15,6,21,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Hill
4650,3,Detached House,Oct-20,Nov-20,Nov-20,15,7,22,Aboriginal and Torres Strait Islander Housing,MARYBOROUGH ,Fraser Coast,Maryborough
4807,3,Detached House,Aug-20,Aug-20,Aug-20,15,7,22,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Burdekin,Burdekin
4875,3,Townhouse,Jun-20,Jun-20,Jul-20,15,11,26,Aboriginal and Torres Strait Islander Housing,THURSDAY ISLAND ,Torres,Cook
4825,3,Detached House,Nov-20,Nov-20,Nov-20,15,12,27,Aboriginal and Torres Strait Islander Housing,MOUNT ISA ,Mount Isa,Traeger
4113,1,Apartment,May-20,Jun-20,Jul-20,15,20,35,Aboriginal and Torres Strait Islander Housing,BURANDA ,Brisbane,Toohey
4814,2,Duplex,Jan-21,Feb-21,Mar-21,15,34,49,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Townsville,Townsville
4888,3,Detached House,Sep-20,Oct-20,Nov-20,15,35,50,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Tablelands,Hill
4870,2,Detached House,Aug-20,Sep-20,Sep-20,16,1,17,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Cairns
4164,3,Duplex,Feb-21,Mar-21,Mar-21,16,1,17,Aboriginal and Torres Strait Islander Housing,BAYSIDE ,Redland,Redlands
4740,2,Dual Occupancy,Mar-21,Apr-21,Apr-21,16,1,17,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4872,3,Cluster House,Sep-20,Sep-20,Sep-20,16,2,18,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Mareeba,Barron River
4812,2,Duplex,Jul-20,Jul-20,Jul-20,16,2,18,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Townsville,Townsville
4101,2,Apartment,Jul-20,Jul-20,Aug-20,16,11,27,Aboriginal and Torres Strait Islander Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4701,3,Detached House,Apr-21,May-21,May-21,16,11,27,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Keppel
4870,3,Detached House,Mar-21,Apr-21,Apr-21,16,15,31,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Cairns
4805,4,Detached House,Jan-21,Feb-21,Feb-21,17,1,18,Aboriginal and Torres Strait Islander Housing,MACKAY ,Whitsunday,Burdekin
